	txNomeParlamentar	ideCadastro	sgUF	sgPartido	txtDescricao	txtDescricaoEspecificacao	txtFornecedor	txtCNPJCPF	datEmissao	vlrLiquido	numMes	numAno	txtPassageiro	nuDeputadoId	ideDocumento	urlDocumento
29661	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-25 00:00:00	7.8	5	2019		1697	6855542	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855542.pdf
29662	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-27 00:00:00	7.8	9	2019		1697	6936982	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936982.pdf
29663	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-06-04 00:00:00	7.8	6	2019		1697	6855576	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855576.pdf
29664	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-30 00:00:00	5.9	5	2019		1697	6855551	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855551.pdf
29665	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-11 00:00:00	7.0	5	2019		1697	6829027	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6829027.pdf
29666	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-29 00:00:00	6.1	5	2019		1697	6855549	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855549.pdf
29667	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-13 00:00:00	6.1	7	2019		1697	6892279	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892279.pdf
29668	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-06-23 00:00:00	7.1	6	2019		1697	6917060	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917060.pdf
29669	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-06-07 00:00:00	7.1	6	2019		1697	6891158	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891158.pdf
29670	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-23 00:00:00	7.1	4	2019		1697	6824029	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824029.pdf
29671	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-05 00:00:00	7.1	4	2019		1697	6825292	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825292.pdf
29672	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-23 00:00:00	7.0	4	2019		1697	6824034	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824034.pdf
29673	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-24 00:00:00	5.1	4	2019		1697	6824043	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824043.pdf
29674	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-27 00:00:00	7.1	9	2019		1697	6936971	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936971.pdf
29675	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-01 00:00:00	7.1	4	2019		1697	6824521	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824521.pdf
29676	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-26 00:00:00	7.1	9	2019		1697	6936983	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936983.pdf
29677	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-11-29 00:00:00	7.1	11	2019		1697	6980227	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980227.pdf
29678	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-17 00:00:00	7.1	4	2019		1697	6825397	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825397.pdf
29679	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-01 00:00:00	7.8	4	2019		1697	6825309	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825309.pdf
29680	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-11-30 00:00:00	3.3	11	2019		1697	6980516	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980516.pdf
29681	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-08-02 00:00:00	7.1	8	2019		1697	6917080	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917080.pdf
29682	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-09 00:00:00	6.1	5	2019		1697	6828998	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6828998.pdf
29683	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-06 00:00:00	6.1	7	2019		1697	6892293	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892293.pdf
29684	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-23 00:00:00	7.8	4	2019		1697	6824053	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824053.pdf
29685	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-16 00:00:00	7.8	4	2019		1697	6825403	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825403.pdf
29686	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-26 00:00:00	7.8	9	2019		1697	6936962	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936962.pdf
29687	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-23 00:00:00	7.0	4	2019		1697	6825287	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825287.pdf
29688	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-10 00:00:00	7.0	5	2019		1697	6829010	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6829010.pdf
29689	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-25 00:00:00	7.1	5	2019		1697	6855541	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855541.pdf
29690	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-16 00:00:00	7.1	4	2019		1697	6825401	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825401.pdf
29691	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-18 00:00:00	7.1	9	2019		1697	6926438	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6926438.pdf
29692	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-06 00:00:00	7.8	7	2019		1697	6891224	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891224.pdf
29693	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-08-02 00:00:00	7.8	8	2019		1697	6917068	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917068.pdf
29694	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-23 00:00:00	7.8	9	2019		1697	6936974	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936974.pdf
29695	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-19 00:00:00	7.1	7	2019		1697	6917064	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917064.pdf
29696	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-06-04 00:00:00	7.1	6	2019		1697	6855476	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855476.pdf
29697	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-11-30 00:00:00	3.4	11	2019		1697	6980171	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980171.pdf
29698	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-13 00:00:00	7.8	7	2019		1697	6891221	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891221.pdf
29699	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-11 00:00:00	7.8	5	2019		1697	6829018	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6829018.pdf
29700	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-04-01 00:00:00	7.0	4	2019		1697	6824528	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824528.pdf
29701	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-06-07 00:00:00	7.0	6	2019		1697	6891143	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891143.pdf
29702	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-11 00:00:00	7.1	5	2019		1697	6829000	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6829000.pdf
29703	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-29 00:00:00	5.8	5	2019		1697	6855557	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855557.pdf
29704	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-30 00:00:00	5.8	5	2019		1697	6855561	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855561.pdf
29705	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-13 00:00:00	5.9	7	2019		1697	6892284	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892284.pdf
29706	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-29 00:00:00	5.9	5	2019		1697	6855552	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855552.pdf
29707	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-05-29 00:00:00	7.8	5	2019		1697	6855571	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6855571.pdf
29708	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-12 00:00:00	5.8	7	2019		1697	6891230	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891230.pdf
29709	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-11-29 00:00:00	7.0	11	2019		1697	6980221	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980221.pdf
29710	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-19 00:00:00	7.8	7	2019		1697	6917061	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917061.pdf
29711	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-09-18 00:00:00	7.8	9	2019		1697	6926435	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6926435.pdf
29712	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-10-09 00:00:00	7.0	10	2019		1697	6950004	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6950004.pdf
29713	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-12-02 00:00:00	7.8	12	2019		1697	6980165	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980165.pdf
29714	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESS. RODOVIA SUL MATOGROSSENSE S.A	196.423.060/0017-0	2019-07-21 00:00:00	7.1	7	2019		1697	6917066	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917066.pdf
29715	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S.A.	105.315.010/0112-0	2019-07-04 00:00:00	7.3	7	2019		1697	6891175	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891175.pdf
29716	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0031-0	2019-07-04 00:00:00	7.5	7	2019		1697	6891204	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6891204.pdf
29717	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-04 00:00:00	7.1	7	2019		1697	6892325	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892325.pdf
29718	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-05 00:00:00	7.1	7	2019		1697	6892351	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892351.pdf
29719	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-04 00:00:00	7.4	7	2019		1697	6892319	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892319.pdf
29720	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-05 00:00:00	7.4	7	2019		1697	6892362	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892362.pdf
29721	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-04 00:00:00	8.7	7	2019		1697	6892324	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892324.pdf
29722	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-05 00:00:00	8.7	7	2019		1697	6892393	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892393.pdf
29723	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-07 00:00:00	9.1	7	2019		1697	6892387	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892387.pdf
29724	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-04 00:00:00	9.1	7	2019		1697	6892302	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892302.pdf
29725	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-04 00:00:00	7.4	7	2019		1697	6892314	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892314.pdf
29726	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-05 00:00:00	7.4	7	2019		1697	6892342	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892342.pdf
29727	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-05 00:00:00	7.5	7	2019		1697	6892334	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892334.pdf
29728	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONARIA AUTO RAPOSO TAVARES S/A	105.315.010/0066-2	2019-07-05 00:00:00	7.3	7	2019		1697	6892332	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892332.pdf
29729	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONÁRIA PORTO MORRINHO	109.949.050/0018-8	2019-04-18 00:00:00	10.6	4	2019		1697	6825316	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825316.pdf
29730	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		CONCESSIONÁRIA PORTO MORRINHO	109.949.050/0018-8	2019-04-21 00:00:00	10.6	4	2019		1697	6825330	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825330.pdf
29731	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		RODOVIA DAS COLINAS S/A	030.253.050/0014-6	2019-07-05 00:00:00	9.8	7	2019		1697	6892442	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892442.pdf
29732	Vander Loubet	74376.0	MS	PT	SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO		RODOVIA DAS COLINAS S/A	030.253.050/0014-6	2019-07-04 00:00:00	9.8	7	2019		1697	6892440	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6892440.pdf
29733	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-04 00:00:00	304.89	2	2019	Vander Loubet	1697	1635897	
29734	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-04 00:00:00	398.49	2	2019	Vander Loubet	1697	1635896	
29735	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-04 00:00:00	659.57	2	2019	Vander Loubet	1697	1635872	
29736	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-18 00:00:00	664.49	2	2019	Vander Loubet	1697	1636762	
29737	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-21 00:00:00	200.45	2	2019	MICHELS/IDO	1697	1641008	
29738	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-21 00:00:00	211.99	2	2019	MICHELS/IDO	1697	1641009	
29739	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-25 00:00:00	374.89	2	2019	Vander Loubet	1697	1641110	
29740	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-25 00:00:00	378.49	2	2019	Vander Loubet	1697	1641108	
29741	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-03-13 00:00:00	564.89	3	2019	Vander Loubet	1697	1645726	
29742	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-03-13 00:00:00	568.49	3	2019	Vander Loubet	1697	1645727	
29743	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-03-13 00:00:00	234.89	3	2019	SANTOS/SANDRO	1697	1645729	
29744	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-03-13 00:00:00	374.49	3	2019	SANTOS/SANDRO	1697	1645730	
29745	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-03-20 00:00:00	888.49	3	2019	MICHELS/IDO	1697	1645892	
29746	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-04 00:00:00	19.0	2	2019	Vander Loubet	1697	1635871	
29747	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-18 00:00:00	49.0	2	2019	Vander Loubet	1697	1636761	
29748	Vander Loubet	74376.0	MS	PT	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-25 00:00:00	49.0	2	2019	Vander Loubet	1697	1641109	
